Country Code,Country,Date,Core_CPI
THA,Thailand,1998-07-01,86.8
TTO,Trinidad and Tobago,1998-07-01,67.6
TUR,Turkey,1998-07-01,6.0
TWN,"Taiwan, China",1998-07-01,89.4
USA,United States,1998-07-01,71.7
AUS,Australia,1998-10-01,65.2
AUT,Austria,1998-10-01,74.5
BEL,Belgium,1998-10-01,75.5
BRA,Brazil,1998-10-01,2733715.0
CAN,Canada,1998-10-01,75.8
CHE,Switzerland,1998-10-01,93.6
COL,Colombia,1998-10-01,45.9
CYP,Cyprus,1998-10-01,81.9
CZE,Czech Republic,1998-10-01,84.8
DEU,Germany,1998-10-01,82.9
DNK,Denmark,1998-10-01,74.9
ESP,Spain,1998-10-01,73.1
EST,Estonia,1998-10-01,63.6
FIN,Finland,1998-10-01,79.5
FRA,France,1998-10-01,81.3
GBR,United Kingdom,1998-10-01,77.8
GRC,Greece,1998-10-01,73.8
HRV,Croatia,1998-10-01,67.4
HUN,Hungary,1998-10-01,45.6
IRL,Ireland,1998-10-01,69.3
ISL,Iceland,1998-10-01,42.8
ISR,Israel,1998-10-01,79.2
ITA,Italy,1998-10-01,74.2
JPN,Japan,1998-10-01,104.6
KOR,"Korea, Rep.",1998-10-01,68.1
LTU,Lithuania,1998-10-01,78.7
LUX,Luxembourg,1998-10-01,72.6
LVA,Latvia,1998-10-01,60.5
MEX,Mexico,1998-10-01,47.5
MLT,Malta,1998-10-01,73.2
NGA,Nigeria,1998-10-01,34.8
NLD,Netherlands,1998-10-01,73.8
NOR,Norway,1998-10-01,74.5
NZL,New Zealand,1998-10-01,71.8
PER,Peru,1998-10-01,53.5
POL,Poland,1998-10-01,65.4
PRT,Portugal,1998-10-01,70.3
PRY,Paraguay,1998-10-01,33.8
SGP,Singapore,1998-10-01,72.4
SVK,Slovakia,1998-10-01,51.4
SWE,Sweden,1998-10-01,86.8
THA,Thailand,1998-10-01,87.1
TTO,Trinidad and Tobago,1998-10-01,67.7
TUR,Turkey,1998-10-01,7.0
TWN,"Taiwan, China",1998-10-01,89.8
USA,United States,1998-10-01,72.1
AUS,Australia,1999-01-01,65.2
AUT,Austria,1999-01-01,74.6
BEL,Belgium,1999-01-01,75.8
BRA,Brazil,1999-01-01,2767225.6
CAN,Canada,1999-01-01,75.9
CHE,Switzerland,1999-01-01,94.0
CHL,Chile,1999-01-01,67.0
COL,Colombia,1999-01-01,48.2
CYP,Cyprus,1999-01-01,82.2
CZE,Czech Republic,1999-01-01,85.5
DEU,Germany,1999-01-01,82.9
DNK,Denmark,1999-01-01,75.2
ESP,Spain,1999-01-01,73.6
EST,Estonia,1999-01-01,64.9
FIN,Finland,1999-01-01,79.3
FRA,France,1999-01-01,81.3
GBR,United Kingdom,1999-01-01,77.4
GRC,Greece,1999-01-01,73.2
HRV,Croatia,1999-01-01,68.3
HUN,Hungary,1999-01-01,47.7
IRL,Ireland,1999-01-01,68.7
ISL,Iceland,1999-01-01,43.0
ISR,Israel,1999-01-01,78.4
ITA,Italy,1999-01-01,74.5
JPN,Japan,1999-01-01,103.8
KOR,"Korea, Rep.",1999-01-01,68.1
LTU,Lithuania,1999-01-01,79.2
LUX,Luxembourg,1999-01-01,72.3
LVA,Latvia,1999-01-01,61.6
MEX,Mexico,1999-01-01,50.2
MLT,Malta,1999-01-01,73.7
NGA,Nigeria,1999-01-01,35.3
NLD,Netherlands,1999-01-01,73.9
NOR,Norway,1999-01-01,74.9
NZL,New Zealand,1999-01-01,71.5
PER,Peru,1999-01-01,54.5
POL,Poland,1999-01-01,67.7
PRT,Portugal,1999-01-01,70.4
PRY,Paraguay,1999-01-01,34.1
SGP,Singapore,1999-01-01,72.4
SVK,Slovakia,1999-01-01,53.0
SWE,Sweden,1999-01-01,86.6
THA,Thailand,1999-01-01,87.6
TTO,Trinidad and Tobago,1999-01-01,67.8
TUR,Turkey,1999-01-01,7.9
TWN,"Taiwan, China",1999-01-01,90.0
USA,United States,1999-01-01,72.5
AUS,Australia,1999-04-01,65.4
AUT,Austria,1999-04-01,74.8
BEL,Belgium,1999-04-01,76.1
BRA,Brazil,1999-04-01,2813233.8
CAN,Canada,1999-04-01,76.6
CHE,Switzerland,1999-04-01,94.0
CHL,Chile,1999-04-01,67.7
COL,Colombia,1999-04-01,49.6
CYP,Cyprus,1999-04-01,82.0
CZE,Czech Republic,1999-04-01,85.7
DEU,Germany,1999-04-01,82.9
DNK,Denmark,1999-04-01,76.0
ESP,Spain,1999-04-01,74.1
EST,Estonia,1999-04-01,65.7
FIN,Finland,1999-04-01,79.9
FRA,France,1999-04-01,81.8
GBR,United Kingdom,1999-04-01,78.0
GRC,Greece,1999-04-01,75.0
HRV,Croatia,1999-04-01,69.3
HUN,Hungary,1999-04-01,49.4
IRL,Ireland,1999-04-01,69.5
ISL,Iceland,1999-04-01,43.6
ISR,Israel,1999-04-01,78.6
ITA,Italy,1999-04-01,74.9
JPN,Japan,1999-04-01,104.5
KOR,"Korea, Rep.",1999-04-01,68.1
LTU,Lithuania,1999-04-01,79.8
LUX,Luxembourg,1999-04-01,73.2
LVA,Latvia,1999-04-01,62.1
MEX,Mexico,1999-04-01,52.0
MLT,Malta,1999-04-01,73.8
NGA,Nigeria,1999-04-01,35.9
NLD,Netherlands,1999-04-01,74.6
NOR,Norway,1999-04-01,75.7
NZL,New Zealand,1999-04-01,71.7
PER,Peru,1999-04-01,55.2
POL,Poland,1999-04-01,69.4
PRT,Portugal,1999-04-01,71.3
PRY,Paraguay,1999-04-01,33.9
SGP,Singapore,1999-04-01,72.8
SVK,Slovakia,1999-04-01,54.3
SWE,Sweden,1999-04-01,87.1
THA,Thailand,1999-04-01,86.9
TTO,Trinidad and Tobago,1999-04-01,67.8
TUR,Turkey,1999-04-01,9.0
TWN,"Taiwan, China",1999-04-01,90.0
USA,United States,1999-04-01,72.9
AUS,Australia,1999-07-01,65.7
AUT,Austria,1999-07-01,74.8
BEL,Belgium,1999-07-01,76.3
BRA,Brazil,1999-07-01,2853832.5
CAN,Canada,1999-07-01,77.0
CHE,Switzerland,1999-07-01,94.3
CHL,Chile,1999-07-01,67.7
COL,Colombia,1999-07-01,50.3
CYP,Cyprus,1999-07-01,82.8
CZE,Czech Republic,1999-07-01,86.4
DEU,Germany,1999-07-01,83.3
DNK,Denmark,1999-07-01,76.1
ESP,Spain,1999-07-01,74.6
EST,Estonia,1999-07-01,66.2
FIN,Finland,1999-07-01,79.9
FRA,France,1999-07-01,81.7
GBR,United Kingdom,1999-07-01,77.7
GRC,Greece,1999-07-01,74.2
HRV,Croatia,1999-07-01,70.3
HUN,Hungary,1999-07-01,50.4
IRL,Ireland,1999-07-01,69.8
ISL,Iceland,1999-07-01,44.0
ISR,Israel,1999-07-01,79.6
ITA,Italy,1999-07-01,75.3
JPN,Japan,1999-07-01,104.1
KOR,"Korea, Rep.",1999-07-01,67.9
LTU,Lithuania,1999-07-01,79.7
LUX,Luxembourg,1999-07-01,73.0
LVA,Latvia,1999-07-01,62.9
MEX,Mexico,1999-07-01,53.3
MLT,Malta,1999-07-01,74.4
NGA,Nigeria,1999-07-01,36.2
NLD,Netherlands,1999-07-01,75.0
NOR,Norway,1999-07-01,75.4
NZL,New Zealand,1999-07-01,72.0
PER,Peru,1999-07-01,55.8
POL,Poland,1999-07-01,70.8
PRT,Portugal,1999-07-01,71.4
PRY,Paraguay,1999-07-01,34.8
SGP,Singapore,1999-07-01,72.8
SVK,Slovakia,1999-07-01,56.2
SWE,Sweden,1999-07-01,87.0
THA,Thailand,1999-07-01,87.3
TTO,Trinidad and Tobago,1999-07-01,67.8
TUR,Turkey,1999-07-01,10.3
TWN,"Taiwan, China",1999-07-01,90.2
USA,United States,1999-07-01,73.2
AUS,Australia,1999-10-01,66.2
AUT,Austria,1999-10-01,75.0
BEL,Belgium,1999-10-01,76.6
BRA,Brazil,1999-10-01,2910267.7
CAN,Canada,1999-10-01,77.1
CHE,Switzerland,1999-10-01,94.5
CHL,Chile,1999-10-01,68.0
COL,Colombia,1999-10-01,50.9
CYP,Cyprus,1999-10-01,82.9
CZE,Czech Republic,1999-10-01,86.4
DEU,Germany,1999-10-01,83.2
DNK,Denmark,1999-10-01,76.6
ESP,Spain,1999-10-01,74.8
EST,Estonia,1999-10-01,66.5
FIN,Finland,1999-10-01,80.5
FRA,France,1999-10-01,81.7
GBR,United Kingdom,1999-10-01,78.1
GRC,Greece,1999-10-01,75.4
HRV,Croatia,1999-10-01,70.4
HUN,Hungary,1999-10-01,51.0
IRL,Ireland,1999-10-01,70.6
ISL,Iceland,1999-10-01,44.7
ISR,Israel,1999-10-01,80.2
ITA,Italy,1999-10-01,75.7
JPN,Japan,1999-10-01,104.4
KOR,"Korea, Rep.",1999-10-01,68.1
LTU,Lithuania,1999-10-01,78.4
LUX,Luxembourg,1999-10-01,73.8
LVA,Latvia,1999-10-01,63.3
MEX,Mexico,1999-10-01,54.7
MLT,Malta,1999-10-01,75.5
NGA,Nigeria,1999-10-01,36.6
NLD,Netherlands,1999-10-01,75.4
NOR,Norway,1999-10-01,76.0
NZL,New Zealand,1999-10-01,72.1
PER,Peru,1999-10-01,56.3
POL,Poland,1999-10-01,72.2
PRT,Portugal,1999-10-01,72.2
PRY,Paraguay,1999-10-01,35.3
SGP,Singapore,1999-10-01,72.9
SVK,Slovakia,1999-10-01,57.0
SWE,Sweden,1999-10-01,87.5
THA,Thailand,1999-10-01,87.8
TTO,Trinidad and Tobago,1999-10-01,68.1
TUR,Turkey,1999-10-01,12.1
TWN,"Taiwan, China",1999-10-01,90.4
USA,United States,1999-10-01,73.6
AUS,Australia,2000-01-01,66.6
AUT,Austria,2000-01-01,75.4
BEL,Belgium,2000-01-01,77.1
BRA,Brazil,2000-01-01,2943307.6
CAN,Canada,2000-01-01,77.2
CHE,Switzerland,2000-01-01,94.6
CHL,Chile,2000-01-01,68.8
COL,Colombia,2000-01-01,52.4
CYP,Cyprus,2000-01-01,84.3
CZE,Czech Republic,2000-01-01,87.1
DEU,Germany,2000-01-01,83.3
DNK,Denmark,2000-01-01,76.7
DOM,Dominican Republic,2000-01-01,25.7
ESP,Spain,2000-01-01,75.4
EST,Estonia,2000-01-01,67.4
FIN,Finland,2000-01-01,81.0
FRA,France,2000-01-01,81.7
GBR,United Kingdom,2000-01-01,77.4
GRC,Greece,2000-01-01,74.6
HRV,Croatia,2000-01-01,70.4
HUN,Hungary,2000-01-01,52.3
IRL,Ireland,2000-01-01,71.7
ISL,Iceland,2000-01-01,45.1
ISR,Israel,2000-01-01,79.1
ITA,Italy,2000-01-01,76.1
JPN,Japan,2000-01-01,103.5
KOR,"Korea, Rep.",2000-01-01,68.7
LTU,Lithuania,2000-01-01,78.7
LUX,Luxembourg,2000-01-01,73.9
LVA,Latvia,2000-01-01,64.2
MEX,Mexico,2000-01-01,56.5
MLT,Malta,2000-01-01,76.0
NGA,Nigeria,2000-01-01,37.3
NLD,Netherlands,2000-01-01,75.0
NOR,Norway,2000-01-01,76.5
NZL,New Zealand,2000-01-01,73.5
PER,Peru,2000-01-01,56.8
POL,Poland,2000-01-01,74.7
PRT,Portugal,2000-01-01,72.1
PRY,Paraguay,2000-01-01,35.9
SGP,Singapore,2000-01-01,73.3
SVK,Slovakia,2000-01-01,59.3
SVN,Slovenia,2000-01-01,65.5
SWE,Sweden,2000-01-01,86.8
THA,Thailand,2000-01-01,87.9
TTO,Trinidad and Tobago,2000-01-01,68.3
TUR,Turkey,2000-01-01,13.7
TWN,"Taiwan, China",2000-01-01,90.7
USA,United States,2000-01-01,74.1
AUS,Australia,2000-04-01,67.0
AUT,Austria,2000-04-01,75.9
BEL,Belgium,2000-04-01,77.4
BRA,Brazil,2000-04-01,2972647.3
CAN,Canada,2000-04-01,77.7
CHE,Switzerland,2000-04-01,94.4
CHL,Chile,2000-04-01,69.6
COL,Colombia,2000-04-01,53.8
CYP,Cyprus,2000-04-01,84.8
CZE,Czech Republic,2000-04-01,87.1
DEU,Germany,2000-04-01,83.2
DNK,Denmark,2000-04-01,77.5
DOM,Dominican Republic,2000-04-01,26.3
ESP,Spain,2000-04-01,76.1
EST,Estonia,2000-04-01,68.0
FIN,Finland,2000-04-01,81.8
FRA,France,2000-04-01,82.0
GBR,United Kingdom,2000-04-01,78.0
GRC,Greece,2000-04-01,76.3
HND,Honduras,2000-04-01,104.8
HRV,Croatia,2000-04-01,71.0
HUN,Hungary,2000-04-01,53.5
IRL,Ireland,2000-04-01,73.3
ISL,Iceland,2000-04-01,45.8
ISR,Israel,2000-04-01,79.8
ITA,Italy,2000-04-01,76.4
JPN,Japan,2000-04-01,103.9
KOR,"Korea, Rep.",2000-04-01,69.0
LTU,Lithuania,2000-04-01,78.7
LUX,Luxembourg,2000-04-01,74.7
LVA,Latvia,2000-04-01,64.4
MEX,Mexico,2000-04-01,57.5
MLT,Malta,2000-04-01,76.4
NGA,Nigeria,2000-04-01,38.4
NLD,Netherlands,2000-04-01,75.8
NOR,Norway,2000-04-01,77.2
NZL,New Zealand,2000-04-01,74.1
PER,Peru,2000-04-01,57.2
POL,Poland,2000-04-01,75.9
PRT,Portugal,2000-04-01,73.3
PRY,Paraguay,2000-04-01,36.5
SGP,Singapore,2000-04-01,73.4
SVK,Slovakia,2000-04-01,60.5
SVN,Slovenia,2000-04-01,66.7
SWE,Sweden,2000-04-01,87.4
THA,Thailand,2000-04-01,88.3
TTO,Trinidad and Tobago,2000-04-01,68.5
TUR,Turkey,2000-04-01,14.8
TWN,"Taiwan, China",2000-04-01,90.9
USA,United States,2000-04-01,74.7
AUS,Australia,2000-07-01,69.8
AUT,Austria,2000-07-01,76.3
BEL,Belgium,2000-07-01,77.8
BRA,Brazil,2000-07-01,3015859.8
CAN,Canada,2000-07-01,78.2
CHE,Switzerland,2000-07-01,94.5
CHL,Chile,2000-07-01,69.9
COL,Colombia,2000-07-01,54.4
CYP,Cyprus,2000-07-01,84.9
CZE,Czech Republic,2000-07-01,87.7
DEU,Germany,2000-07-01,83.6
DNK,Denmark,2000-07-01,77.5
DOM,Dominican Republic,2000-07-01,27.0
ESP,Spain,2000-07-01,77.0
EST,Estonia,2000-07-01,68.5
FIN,Finland,2000-07-01,82.1
FRA,France,2000-07-01,82.1
GBR,United Kingdom,2000-07-01,77.7
GRC,Greece,2000-07-01,75.6
HND,Honduras,2000-07-01,107.0
HRV,Croatia,2000-07-01,72.1
HUN,Hungary,2000-07-01,54.2
IRL,Ireland,2000-07-01,74.2
ISL,Iceland,2000-07-01,46.0
ISR,Israel,2000-07-01,79.8
ITA,Italy,2000-07-01,76.8
JPN,Japan,2000-07-01,103.6
KOR,"Korea, Rep.",2000-07-01,69.5
LTU,Lithuania,2000-07-01,78.3
LUX,Luxembourg,2000-07-01,74.7
LVA,Latvia,2000-07-01,64.1
MEX,Mexico,2000-07-01,58.4
MLT,Malta,2000-07-01,76.8
NGA,Nigeria,2000-07-01,39.3
NLD,Netherlands,2000-07-01,76.0
NOR,Norway,2000-07-01,77.4
NZL,New Zealand,2000-07-01,74.7
PER,Peru,2000-07-01,57.7
POL,Poland,2000-07-01,77.1
PRT,Portugal,2000-07-01,73.6
PRY,Paraguay,2000-07-01,36.9
SGP,Singapore,2000-07-01,74.0
SVK,Slovakia,2000-07-01,61.0
SVN,Slovenia,2000-07-01,67.8
SWE,Sweden,2000-07-01,87.2
THA,Thailand,2000-07-01,88.5
TTO,Trinidad and Tobago,2000-07-01,69.0
TUR,Turkey,2000-07-01,16.0
TWN,"Taiwan, China",2000-07-01,91.2
USA,United States,2000-07-01,75.0
AUS,Australia,2000-10-01,70.0
AUT,Austria,2000-10-01,76.6
BEL,Belgium,2000-10-01,78.0
BRA,Brazil,2000-10-01,3049626.1
CAN,Canada,2000-10-01,78.6
CHE,Switzerland,2000-10-01,94.8
CHL,Chile,2000-10-01,70.5
COL,Colombia,2000-10-01,54.9
CYP,Cyprus,2000-10-01,85.3
CZE,Czech Republic,2000-10-01,87.6
DEU,Germany,2000-10-01,83.7
DNK,Denmark,2000-10-01,78.1
DOM,Dominican Republic,2000-10-01,27.5
ESP,Spain,2000-10-01,77.3
EST,Estonia,2000-10-01,69.6
FIN,Finland,2000-10-01,82.9
FRA,France,2000-10-01,82.3
GBR,United Kingdom,2000-10-01,78.3
GRC,Greece,2000-10-01,77.7
HND,Honduras,2000-10-01,109.5
HRV,Croatia,2000-10-01,72.6
HUN,Hungary,2000-10-01,55.2
IRL,Ireland,2000-10-01,75.3
ISL,Iceland,2000-10-01,46.7
ISR,Israel,2000-10-01,79.5
ITA,Italy,2000-10-01,77.2
JPN,Japan,2000-10-01,103.3
KOR,"Korea, Rep.",2000-10-01,69.9
LTU,Lithuania,2000-10-01,78.1
LUX,Luxembourg,2000-10-01,75.4
LVA,Latvia,2000-10-01,64.4
MEX,Mexico,2000-10-01,59.7
MLT,Malta,2000-10-01,77.0
NGA,Nigeria,2000-10-01,40.1
NLD,Netherlands,2000-10-01,76.7
NOR,Norway,2000-10-01,78.1
NZL,New Zealand,2000-10-01,75.6
PER,Peru,2000-10-01,58.2
POL,Poland,2000-10-01,78.2
PRT,Portugal,2000-10-01,74.5
PRY,Paraguay,2000-10-01,37.1
ROU,Romania,2000-10-01,34.3
SGP,Singapore,2000-10-01,74.5
SVK,Slovakia,2000-10-01,61.3
SVN,Slovenia,2000-10-01,69.0
SWE,Sweden,2000-10-01,88.0
THA,Thailand,2000-10-01,88.8
TTO,Trinidad and Tobago,2000-10-01,69.1
TUR,Turkey,2000-10-01,17.5
TWN,"Taiwan, China",2000-10-01,91.6
USA,United States,2000-10-01,75.5
AUS,Australia,2001-01-01,70.5
AUT,Austria,2001-01-01,77.2
BEL,Belgium,2001-01-01,78.4
BRA,Brazil,2001-01-01,3081848.8
CAN,Canada,2001-01-01,78.7
CHE,Switzerland,2001-01-01,95.2
CHL,Chile,2001-01-01,71.1
COL,Colombia,2001-01-01,56.2
CYP,Cyprus,2001-01-01,85.5
CZE,Czech Republic,2001-01-01,84.7
DEU,Germany,2001-01-01,84.0
DNK,Denmark,2001-01-01,78.3
DOM,Dominican Republic,2001-01-01,28.1
ESP,Spain,2001-01-01,78.1
EST,Estonia,2001-01-01,70.5
FIN,Finland,2001-01-01,83.3
FRA,France,2001-01-01,82.4
GBR,United Kingdom,2001-01-01,77.8
GRC,Greece,2001-01-01,77.2
GTM,Guatemala,2001-01-01,39.1
HND,Honduras,2001-01-01,111.8
HRV,Croatia,2001-01-01,72.9
HUN,Hungary,2001-01-01,57.0
IRL,Ireland,2001-01-01,75.6
ISL,Iceland,2001-01-01,47.1
ISR,Israel,2001-01-01,79.2
ITA,Italy,2001-01-01,77.9
JPN,Japan,2001-01-01,102.5
KOR,"Korea, Rep.",2001-01-01,71.0
LTU,Lithuania,2001-01-01,78.1
LUX,Luxembourg,2001-01-01,75.7
LVA,Latvia,2001-01-01,64.5
MEX,Mexico,2001-01-01,60.8
MLT,Malta,2001-01-01,77.4
NGA,Nigeria,2001-01-01,41.4
NLD,Netherlands,2001-01-01,77.4
NOR,Norway,2001-01-01,79.0
NZL,New Zealand,2001-01-01,75.3
PER,Peru,2001-01-01,58.5
POL,Poland,2001-01-01,79.4
PRT,Portugal,2001-01-01,74.6
PRY,Paraguay,2001-01-01,37.3
ROU,Romania,2001-01-01,36.5
SGP,Singapore,2001-01-01,74.9
SVK,Slovakia,2001-01-01,63.6
SVN,Slovenia,2001-01-01,70.4
SWE,Sweden,2001-01-01,87.9
THA,Thailand,2001-01-01,89.2
TTO,Trinidad and Tobago,2001-01-01,69.3
TUR,Turkey,2001-01-01,19.0
TWN,"Taiwan, China",2001-01-01,91.7
USA,United States,2001-01-01,76.1
AUS,Australia,2001-04-01,71.0
AUT,Austria,2001-04-01,77.9
BEL,Belgium,2001-04-01,79.1
BRA,Brazil,2001-04-01,3126349.0
CAN,Canada,2001-04-01,79.5
CHE,Switzerland,2001-04-01,95.6
CHL,Chile,2001-04-01,71.7
COL,Colombia,2001-04-01,57.6
CYP,Cyprus,2001-04-01,86.0
CZE,Czech Republic,2001-04-01,85.1
DEU,Germany,2001-04-01,84.3
DNK,Denmark,2001-04-01,79.1
DOM,Dominican Republic,2001-04-01,28.5
ESP,Spain,2001-04-01,78.9
EST,Estonia,2001-04-01,71.1
FIN,Finland,2001-04-01,84.2
FRA,France,2001-04-01,83.0
GBR,United Kingdom,2001-04-01,78.8
GRC,Greece,2001-04-01,78.9
GTM,Guatemala,2001-04-01,39.6
HND,Honduras,2001-04-01,114.5
HRV,Croatia,2001-04-01,73.5
HUN,Hungary,2001-04-01,58.3
IRL,Ireland,2001-04-01,77.2
ISL,Iceland,2001-04-01,48.3
ISR,Israel,2001-04-01,80.2
ITA,Italy,2001-04-01,78.5
JPN,Japan,2001-04-01,102.9
KOR,"Korea, Rep.",2001-04-01,71.7
LTU,Lithuania,2001-04-01,78.0
LUX,Luxembourg,2001-04-01,76.6
LVA,Latvia,2001-04-01,65.0
MEX,Mexico,2001-04-01,61.6
MLT,Malta,2001-04-01,78.2
NGA,Nigeria,2001-04-01,42.9
NLD,Netherlands,2001-04-01,78.5
NOR,Norway,2001-04-01,79.6
NZL,New Zealand,2001-04-01,75.8
PER,Peru,2001-04-01,58.8
POL,Poland,2001-04-01,80.6
PRT,Portugal,2001-04-01,75.8
PRY,Paraguay,2001-04-01,38.0
ROU,Romania,2001-04-01,38.7
SGP,Singapore,2001-04-01,75.1
SVK,Slovakia,2001-04-01,64.6
SVN,Slovenia,2001-04-01,71.8
SWE,Sweden,2001-04-01,89.0
THA,Thailand,2001-04-01,90.0
TTO,Trinidad and Tobago,2001-04-01,69.4
TUR,Turkey,2001-04-01,22.1
TWN,"Taiwan, China",2001-04-01,91.4
USA,United States,2001-04-01,76.6
AUS,Australia,2001-07-01,71.5
AUT,Austria,2001-07-01,78.4
BEL,Belgium,2001-07-01,79.5
BRA,Brazil,2001-07-01,3204540.6
CAN,Canada,2001-07-01,80.1
CHE,Switzerland,2001-07-01,95.5
CHL,Chile,2001-07-01,72.3
COL,Colombia,2001-07-01,58.1
CYP,Cyprus,2001-07-01,86.1
CZE,Czech Republic,2001-07-01,86.5
DEU,Germany,2001-07-01,84.7
DNK,Denmark,2001-07-01,79.2
DOM,Dominican Republic,2001-07-01,28.8
ESP,Spain,2001-07-01,79.6
EST,Estonia,2001-07-01,71.3
FIN,Finland,2001-07-01,84.2
FRA,France,2001-07-01,83.2
GBR,United Kingdom,2001-07-01,78.9
GRC,Greece,2001-07-01,78.3
GTM,Guatemala,2001-07-01,40.5
HND,Honduras,2001-07-01,117.2
HRV,Croatia,2001-07-01,74.3
HUN,Hungary,2001-07-01,58.9
IRL,Ireland,2001-07-01,77.7
ISL,Iceland,2001-07-01,49.6
ISR,Israel,2001-07-01,81.2
ITA,Italy,2001-07-01,78.9
JPN,Japan,2001-07-01,102.8
KOR,"Korea, Rep.",2001-07-01,71.9
LTU,Lithuania,2001-07-01,78.6
LUX,Luxembourg,2001-07-01,76.8
LVA,Latvia,2001-07-01,65.4
MEX,Mexico,2001-07-01,62.1
MLT,Malta,2001-07-01,78.7
NGA,Nigeria,2001-07-01,43.5
NLD,Netherlands,2001-07-01,78.8
NOR,Norway,2001-07-01,79.8
NZL,New Zealand,2001-07-01,76.2
PER,Peru,2001-07-01,59.0
POL,Poland,2001-07-01,81.4
PRT,Portugal,2001-07-01,76.1
PRY,Paraguay,2001-07-01,38.7
ROU,Romania,2001-07-01,40.3
SGP,Singapore,2001-07-01,75.0
SVK,Slovakia,2001-07-01,65.2
SVN,Slovenia,2001-07-01,72.5
SWE,Sweden,2001-07-01,89.1
THA,Thailand,2001-07-01,90.2
TTO,Trinidad and Tobago,2001-07-01,69.5
TUR,Turkey,2001-07-01,24.7
TWN,"Taiwan, China",2001-07-01,91.3
USA,United States,2001-07-01,77.0
AUS,Australia,2001-10-01,72.0
AUT,Austria,2001-10-01,78.7
BEL,Belgium,2001-10-01,79.9
BRA,Brazil,2001-10-01,3267548.5
CAN,Canada,2001-10-01,79.9
CHE,Switzerland,2001-10-01,95.6
CHL,Chile,2001-10-01,73.0
COL,Colombia,2001-10-01,58.5
CYP,Cyprus,2001-10-01,86.5
CZE,Czech Republic,2001-10-01,86.1
DEU,Germany,2001-10-01,85.1
DNK,Denmark,2001-10-01,79.9
DOM,Dominican Republic,2001-10-01,29.5
ESP,Spain,2001-10-01,79.9
EST,Estonia,2001-10-01,71.9
FIN,Finland,2001-10-01,84.6
FRA,France,2001-10-01,83.5
GBR,United Kingdom,2001-10-01,79.2
GRC,Greece,2001-10-01,80.1
GTM,Guatemala,2001-10-01,41.2
HND,Honduras,2001-10-01,119.8
HRV,Croatia,2001-10-01,74.5
HUN,Hungary,2001-10-01,59.6
IRL,Ireland,2001-10-01,78.6
ISL,Iceland,2001-10-01,50.6
ISR,Israel,2001-10-01,81.0
ITA,Italy,2001-10-01,79.2
JPN,Japan,2001-10-01,102.7
KOR,"Korea, Rep.",2001-10-01,72.2
LTU,Lithuania,2001-10-01,79.3
LUX,Luxembourg,2001-10-01,77.6
LVA,Latvia,2001-10-01,65.8
MEX,Mexico,2001-10-01,63.0
MLT,Malta,2001-10-01,79.1
NGA,Nigeria,2001-10-01,44.1
NLD,Netherlands,2001-10-01,79.7
NOR,Norway,2001-10-01,80.5
NZL,New Zealand,2001-10-01,76.8
PER,Peru,2001-10-01,59.1
POL,Poland,2001-10-01,81.7
PRT,Portugal,2001-10-01,77.2
PRY,Paraguay,2001-10-01,39.6
ROU,Romania,2001-10-01,42.7
SGP,Singapore,2001-10-01,74.8
SVK,Slovakia,2001-10-01,65.8
SVN,Slovenia,2001-10-01,74.0
SWE,Sweden,2001-10-01,89.9
THA,Thailand,2001-10-01,90.2
TTO,Trinidad and Tobago,2001-10-01,69.6
TUR,Turkey,2001-10-01,27.9
TWN,"Taiwan, China",2001-10-01,91.1
USA,United States,2001-10-01,77.5
AUS,Australia,2002-01-01,72.8
AUT,Austria,2002-01-01,78.9
BEL,Belgium,2002-01-01,80.5
BRA,Brazil,2002-01-01,3325984.0
CAN,Canada,2002-01-01,80.2
CHE,Switzerland,2002-01-01,95.8
CHL,Chile,2002-01-01,73.4
COL,Colombia,2002-01-01,59.6
CYP,Cyprus,2002-01-01,86.4
CZE,Czech Republic,2002-01-01,86.8
DEU,Germany,2002-01-01,85.6
DNK,Denmark,2002-01-01,80.3
DOM,Dominican Republic,2002-01-01,29.2
ESP,Spain,2002-01-01,80.0
EST,Estonia,2002-01-01,72.7
FIN,Finland,2002-01-01,84.7
FRA,France,2002-01-01,84.0
GBR,United Kingdom,2002-01-01,79.0
GRC,Greece,2002-01-01,79.6
GTM,Guatemala,2002-01-01,42.0
HND,Honduras,2002-01-01,122.2
HRV,Croatia,2002-01-01,75.0
HUN,Hungary,2002-01-01,60.9
IRL,Ireland,2002-01-01,80.7
ISL,Iceland,2002-01-01,51.4
ISR,Israel,2002-01-01,82.6
ITA,Italy,2002-01-01,79.9
JPN,Japan,2002-01-01,101.8
KOR,"Korea, Rep.",2002-01-01,72.9
LTU,Lithuania,2002-01-01,78.8
LUX,Luxembourg,2002-01-01,77.3
LVA,Latvia,2002-01-01,65.6
MEX,Mexico,2002-01-01,63.0
MLT,Malta,2002-01-01,79.9
NGA,Nigeria,2002-01-01,44.8
NLD,Netherlands,2002-01-01,80.3
NOR,Norway,2002-01-01,80.7
NZL,New Zealand,2002-01-01,77.1
PER,Peru,2002-01-01,59.2
POL,Poland,2002-01-01,82.7
PRT,Portugal,2002-01-01,77.8
PRY,Paraguay,2002-01-01,40.3
ROU,Romania,2002-01-01,44.8
SGP,Singapore,2002-01-01,74.5
SVK,Slovakia,2002-01-01,66.6
SVN,Slovenia,2002-01-01,75.8
SWE,Sweden,2002-01-01,89.6
